"idx","full_path","rel_path","top_dir","parent_rel","file_name","stem","ext","size","mtime_utc","sha256","reason_flags","keep_score"
"2166","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0741深灰\J16.0741.A.600.963","J16\ZG\0741深灰\J16.0741.A.600.963","J16","J16\ZG\0741深灰","J16.0741.A.600.963","J16.0741.A.600",".963","7245","2022-05-19T01:07:04.0000000Z","855B842220393948EB09FD2CCAEA0FB6BEA5BAB877379086A50BAAFEF40153CF","","32"
"2167","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0741深灰\J16.0741.A.600.965","J16\ZG\0741深灰\J16.0741.A.600.965","J16","J16\ZG\0741深灰","J16.0741.A.600.965","J16.0741.A.600",".965","7245","2021-03-06T01:55:12.0000000Z","C714166BE13381F3503785173EA5AB86DA0266F4729E72DB8214B539BB24D37D","","32"
"2168","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0741深灰\J16.0741.A.600.980","J16\ZG\0741深灰\J16.0741.A.600.980","J16","J16\ZG\0741深灰","J16.0741.A.600.980","J16.0741.A.600",".980","7245","2021-03-06T02:25:50.0000000Z","12EED9E4AA42E7707D66BFAF9C1E7F1D41AE8DC34759F88056B31A49700A8DA5","","32"
"2169","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0741深灰\J16.0741.A.600.981","J16\ZG\0741深灰\J16.0741.A.600.981","J16","J16\ZG\0741深灰","J16.0741.A.600.981","J16.0741.A.600",".981","7245","2021-03-06T02:26:12.0000000Z","F15409681ADFDCBC4A4C14FACC8CCBA9C72A182A27A898669AB789319E3BA952","","32"
"2170","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0741深灰\J16.0741.A.600.982","J16\ZG\0741深灰\J16.0741.A.600.982","J16","J16\ZG\0741深灰","J16.0741.A.600.982","J16.0741.A.600",".982","7245","2021-03-06T02:26:22.0000000Z","8423CA06EF8B73BE720AC3760BEAD953C5C2D1E340FF39700938ECCF2E658DB2","","32"
"2171","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0741深灰\J16.0741.A.600.983","J16\ZG\0741深灰\J16.0741.A.600.983","J16","J16\ZG\0741深灰","J16.0741.A.600.983","J16.0741.A.600",".983","7245","2021-03-06T02:26:34.0000000Z","2C4FAB0E1CA7F45C4B32A09E063AFDF7A87C57DF536B7F0BB9C7A748E0045621","","32"
"2172","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0741深灰\J16.0741.A.600.984","J16\ZG\0741深灰\J16.0741.A.600.984","J16","J16\ZG\0741深灰","J16.0741.A.600.984","J16.0741.A.600",".984","7245","2021-03-06T01:55:30.0000000Z","AF6884B663BDD80A22F5F231CEC312BF2CF0776DF26DD43C286EBB1B5DE3F2FF","","32"
"2173","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0741深灰\J16.0741.A.600.985","J16\ZG\0741深灰\J16.0741.A.600.985","J16","J16\ZG\0741深灰","J16.0741.A.600.985","J16.0741.A.600",".985","7245","2021-03-06T02:26:46.0000000Z","3A513A78F604220283ECCA45BA29F0EB4C5C013A24517C7E28F02F98934E5C43","","32"
"2174","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0741深灰\J16.0741.A.600.986","J16\ZG\0741深灰\J16.0741.A.600.986","J16","J16\ZG\0741深灰","J16.0741.A.600.986","J16.0741.A.600",".986","7245","2021-03-06T02:27:02.0000000Z","9624BB364BDE72F2EB93C8AC901F929D9EC0AF47C1FE44BA1D9F849CD95FE191","","32"
"2175","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0741深灰\J16.0741.A.600.987","J16\ZG\0741深灰\J16.0741.A.600.987","J16","J16\ZG\0741深灰","J16.0741.A.600.987","J16.0741.A.600",".987","7245","2021-03-06T01:55:52.0000000Z","C3EE2655B51428E327C36C718FAFCD9B89D7FAF7400FF2337401A2AF832ED86C","","32"
"2176","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0741深灰\J16.0741.A.600.988","J16\ZG\0741深灰\J16.0741.A.600.988","J16","J16\ZG\0741深灰","J16.0741.A.600.988","J16.0741.A.600",".988","7245","2021-03-06T01:56:04.0000000Z","5220CA36A8A9EFAF0127E5262B30D2DCBD03C2D5E8ABCCBA3F656403FE1648C0","","32"
"2177","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0741深灰\J16.0741.A.600.989","J16\ZG\0741深灰\J16.0741.A.600.989","J16","J16\ZG\0741深灰","J16.0741.A.600.989","J16.0741.A.600",".989","7245","2021-03-06T01:56:16.0000000Z","91E04D99C05EB423AE0909BD7C3833F43E475EC0AF2D7FFA52D2C34ECB4AF72C","","32"
"2178","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0745蓝\J16.0745.A.005.909","J16\ZG\0745蓝\J16.0745.A.005.909","J16","J16\ZG\0745蓝","J16.0745.A.005.909","J16.0745.A.005",".909","7245","2021-06-02T01:35:46.0000000Z","9497F8DB2487C4BC397B0F6CB153B69392A8CDE4A3C45DBD50C54E871112786F","","31"
"2179","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0745蓝\J16.0745.A.005.911","J16\ZG\0745蓝\J16.0745.A.005.911","J16","J16\ZG\0745蓝","J16.0745.A.005.911","J16.0745.A.005",".911","7245","2021-06-02T01:32:34.0000000Z","D4FE6570B85FD750B5DCF1AE0EBF9C773D284FF669C7BCAD4BBE9B25C0404D02","","31"
"2180","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0745蓝\J16.0745.A.005.913","J16\ZG\0745蓝\J16.0745.A.005.913","J16","J16\ZG\0745蓝","J16.0745.A.005.913","J16.0745.A.005",".913","7245","2021-06-02T01:34:04.0000000Z","C141869672A86687DF8495B77C5F6702A0F938E5266EF2922F1124D68085E311","","31"
"2181","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0745蓝\J16.0745.A.005.915","J16\ZG\0745蓝\J16.0745.A.005.915","J16","J16\ZG\0745蓝","J16.0745.A.005.915","J16.0745.A.005",".915","7245","2021-06-02T01:33:18.0000000Z","60C0E2A68144657F92A89161869568AC543AE93DBF45B1325F1546AC7412E61D","","31"
"2182","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0770蓝\J16.0770.A.010.909","J16\ZG\0770蓝\J16.0770.A.010.909","J16","J16\ZG\0770蓝","J16.0770.A.010.909","J16.0770.A.010",".909","7245","2021-02-28T01:40:20.0000000Z","C70CB72548A84DDA6977AE6B4406363B5F28BD21B89002D91FBB4FE92BECFF9D","","31"
"2183","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0770蓝\J16.0770.A.010.911","J16\ZG\0770蓝\J16.0770.A.010.911","J16","J16\ZG\0770蓝","J16.0770.A.010.911","J16.0770.A.010",".911","9045","2023-02-10T02:29:00.0000000Z","363A6349B5AA20901D2DF78283726BB24F00B3A94699F63572499F87A9AB10A0","","31"
"2184","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0770蓝\J16.0770.A.010.913","J16\ZG\0770蓝\J16.0770.A.010.913","J16","J16\ZG\0770蓝","J16.0770.A.010.913","J16.0770.A.010",".913","9045","2023-02-10T02:27:38.0000000Z","AB2F6BEA95E663A086F2976287128BD6B7BFEA5933727ADFBA7511B7888E1D86","","31"
"2185","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0770蓝\J16.0770.A.010.915","J16\ZG\0770蓝\J16.0770.A.010.915","J16","J16\ZG\0770蓝","J16.0770.A.010.915","J16.0770.A.010",".915","7245","2021-02-28T01:42:24.0000000Z","F407EF107A8C3B3A3587DBDD6CBA4DEA2A632B06CC1495FE10F24DD190714A5A","","31"
"2186","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\0770蓝\J16.0770.A.010.917","J16\ZG\0770蓝\J16.0770.A.010.917","J16","J16\ZG\0770蓝","J16.0770.A.010.917","J16.0770.A.010",".917","7245","2021-05-31T09:03:12.0000000Z","1308716D3498547685F50DE5445043C3433FCCE4FEFFA27B9A720A41CC9A90FD","","31"
"2187","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5314浅灰\035.903","J16\ZG\5314浅灰\035.903","J16","J16\ZG\5314浅灰","035.903","035",".903","5445","2024-01-18T07:54:40.0000000Z","44EF60664EF9DA34B5333A888B1A5B71F6C4C6CCB548B11FAA3DF42750897FF4","","21"
"2188","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5314浅灰\J16.5314.A.030.905","J16\ZG\5314浅灰\J16.5314.A.030.905","J16","J16\ZG\5314浅灰","J16.5314.A.030.905","J16.5314.A.030",".905","7245","2021-06-02T02:19:28.0000000Z","4471BFE72D10AD8B298C82DE1984F4B944D39954690572ECEC643C43CD589ED7","","32"
"2189","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5314浅灰\J16.5314.A.030.906","J16\ZG\5314浅灰\J16.5314.A.030.906","J16","J16\ZG\5314浅灰","J16.5314.A.030.906","J16.5314.A.030",".906","7245","2021-06-02T02:19:54.0000000Z","E37D730580AAC62A38D01ED6BCD653B96292F9201BBBEEF6402162DBC1891118","","32"
"2190","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5314浅灰\J16.5314.A.035.901","J16\ZG\5314浅灰\J16.5314.A.035.901","J16","J16\ZG\5314浅灰","J16.5314.A.035.901","J16.5314.A.035",".901","7245","2021-06-02T02:20:44.0000000Z","0D59FF3C45F72D303BE7EDAE6532F40E640577296C94FF67046C6C6C23D5337A","","32"
"2191","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5314浅灰\J16.5314.A.035.902","J16\ZG\5314浅灰\J16.5314.A.035.902","J16","J16\ZG\5314浅灰","J16.5314.A.035.902","J16.5314.A.035",".902","7245","2021-06-02T02:21:08.0000000Z","1802C7E7CA6C8122C78965B345D6EA56877CDE07A0F7A971463A155F380E2176","","32"
"2192","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5314浅灰\J16.5314.A.035.903","J16\ZG\5314浅灰\J16.5314.A.035.903","J16","J16\ZG\5314浅灰","J16.5314.A.035.903","J16.5314.A.035",".903","7245","2021-06-02T02:21:32.0000000Z","33D6999081A5EDA90A7633F4C8442B7E6811A0EE365E309E68DB9271A3DEF41D","","32"
"2193","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5314浅灰\J16.5314.A.035.904","J16\ZG\5314浅灰\J16.5314.A.035.904","J16","J16\ZG\5314浅灰","J16.5314.A.035.904","J16.5314.A.035",".904","7245","2021-06-02T02:21:56.0000000Z","E50D650FF6B86BBEE9C2B6BA78FB133D8B712F912B2C2F6895AB107BDFD8366B","","32"
"2194","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5314浅灰\J16.5314.A.035.905","J16\ZG\5314浅灰\J16.5314.A.035.905","J16","J16\ZG\5314浅灰","J16.5314.A.035.905","J16.5314.A.035",".905","7245","2021-06-02T02:22:22.0000000Z","A9D56948A3261D024A5371B166DCFB4B168E8C1126E272E36847B69D17CDA53A","","32"
"2195","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5314浅灰\J16.5314.A.035.906","J16\ZG\5314浅灰\J16.5314.A.035.906","J16","J16\ZG\5314浅灰","J16.5314.A.035.906","J16.5314.A.035",".906","7245","2021-06-02T02:22:46.0000000Z","6FA8783FB6B829C8535FD004519B3B9183C6DCC512A64DEE2E96137F214E91F7","","32"
"2196","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5314浅灰\J16.5314.A.035.907","J16\ZG\5314浅灰\J16.5314.A.035.907","J16","J16\ZG\5314浅灰","J16.5314.A.035.907","J16.5314.A.035",".907","7245","2021-06-02T02:23:22.0000000Z","715C9FEBA56A53A55045F260BA218F60C109691859102061E6D8DD70835A80FA","","32"
"2197","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5324浅灰\030.918","J16\ZG\5324浅灰\030.918","J16","J16\ZG\5324浅灰","030.918","030",".918","5445","2024-01-18T07:50:36.0000000Z","0B381DA55B9D795391705513C3FFDAF828F951C4CDF189300AECF4D98A6A4BB0","","21"
"2198","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5324浅灰\J16.5324.A.030.906","J16\ZG\5324浅灰\J16.5324.A.030.906","J16","J16\ZG\5324浅灰","J16.5324.A.030.906","J16.5324.A.030",".906","7245","2021-01-19T08:13:30.0000000Z","E39CFC2FB448B699FD5A575849705F034EAD7A5BD16FA0772D454E58B1E281B3","","32"
"2199","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5324浅灰\J16.5324.A.030.907","J16\ZG\5324浅灰\J16.5324.A.030.907","J16","J16\ZG\5324浅灰","J16.5324.A.030.907","J16.5324.A.030",".907","7245","2021-01-19T08:13:44.0000000Z","086FFB9E49825D28D3B06EEAB51DBA90C8824AEB1A68BE1EA812175E07E6D00C","","32"
"2200","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5324浅灰\J16.5324.A.030.908","J16\ZG\5324浅灰\J16.5324.A.030.908","J16","J16\ZG\5324浅灰","J16.5324.A.030.908","J16.5324.A.030",".908","7245","2021-03-02T05:48:30.0000000Z","5EB23D3510E309EBE10C3115F58826663C79B0280B56E07D2131A43DDC39016C","","32"
"2201","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5324浅灰\J16.5324.A.030.909","J16\ZG\5324浅灰\J16.5324.A.030.909","J16","J16\ZG\5324浅灰","J16.5324.A.030.909","J16.5324.A.030",".909","7245","2021-03-02T05:48:56.0000000Z","606AAB0D7C1EEE54CAAAB8C2297A9A05C7BAE04FBF1B115C31AB850D8F966D3D","","32"
"2202","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5324浅灰\J16.5324.A.030.910","J16\ZG\5324浅灰\J16.5324.A.030.910","J16","J16\ZG\5324浅灰","J16.5324.A.030.910","J16.5324.A.030",".910","7245","2021-03-02T05:49:16.0000000Z","24F4F1DD2B7A0CCAE7951C899AD3D79BA752A93A9B98A8E8D507DD32F0504B61","","32"
"2203","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5324浅灰\J16.5324.A.030.918","J16\ZG\5324浅灰\J16.5324.A.030.918","J16","J16\ZG\5324浅灰","J16.5324.A.030.918","J16.5324.A.030",".918","7245","2021-06-01T06:04:24.0000000Z","B2D1067965E46275738348123F1C09CF0A8F711809C88B7D071D068A225A0070","","32"
"2204","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5324浅灰\J16.5324.A.035.907","J16\ZG\5324浅灰\J16.5324.A.035.907","J16","J16\ZG\5324浅灰","J16.5324.A.035.907","J16.5324.A.035",".907","7245","2023-03-27T02:49:40.0000000Z","2AEA26B7C3C0F3652D03B44734B71CB5B0BE91756D0432442AF7DE77A5DE034B","","32"
"2205","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5324浅灰\J16.5324.A.035.908","J16\ZG\5324浅灰\J16.5324.A.035.908","J16","J16\ZG\5324浅灰","J16.5324.A.035.908","J16.5324.A.035",".908","7245","2023-03-27T02:49:54.0000000Z","06C7E8E0E4EA73BA707BDFDDEFADADC34EC509935404213C04C569807251D9D2","","32"
"2206","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5324浅灰\J16.5324.A.035.909","J16\ZG\5324浅灰\J16.5324.A.035.909","J16","J16\ZG\5324浅灰","J16.5324.A.035.909","J16.5324.A.035",".909","7245","2021-03-02T07:08:54.0000000Z","F71A36FCD481EFA5594CE0307F4F665E17D9A884D2A5079D429438612BCF73B3","","32"
"2207","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5324浅灰\J16.5324.A.035.910","J16\ZG\5324浅灰\J16.5324.A.035.910","J16","J16\ZG\5324浅灰","J16.5324.A.035.910","J16.5324.A.035",".910","7245","2021-03-02T07:09:12.0000000Z","212ABA164A9B946015AECF04FD2FC19542750DFA92CD4928F5CEF4DC1D874D40","","32"
"2208","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5324浅灰\J16.5324.A.035.911","J16\ZG\5324浅灰\J16.5324.A.035.911","J16","J16\ZG\5324浅灰","J16.5324.A.035.911","J16.5324.A.035",".911","7245","2021-06-01T06:01:32.0000000Z","6C6F2E0EB6A183C524C63FFD096ADA47789C97C57A0246F4922C25ED67E2ACCF","","32"
"2209","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5324浅灰\J16.5324.A.035.913","J16\ZG\5324浅灰\J16.5324.A.035.913","J16","J16\ZG\5324浅灰","J16.5324.A.035.913","J16.5324.A.035",".913","7245","2021-06-01T06:02:22.0000000Z","737B1EFBEF054C794F2C46976D301A52C006FF1AE0520927763292D319EAC3C3","","32"
"2210","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5324浅灰\J16.5324.A.300.903","J16\ZG\5324浅灰\J16.5324.A.300.903","J16","J16\ZG\5324浅灰","J16.5324.A.300.903","J16.5324.A.300",".903","7245","2021-03-03T02:36:06.0000000Z","AA4A9E7AB40F46F7BC90AE306024DCF3AAB3D77D85DD297F318DF9629B8CE89E","","32"
"2211","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5324浅灰\J16.5324.A.300.904","J16\ZG\5324浅灰\J16.5324.A.300.904","J16","J16\ZG\5324浅灰","J16.5324.A.300.904","J16.5324.A.300",".904","7245","2021-03-03T02:36:22.0000000Z","906E68D71AB3A9391E8B9D0C3CFA40F549EC4783ACD5ED10A1798E7D0B51D402","","32"
"2212","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5324浅灰\J16.5324.A.305.912","J16\ZG\5324浅灰\J16.5324.A.305.912","J16","J16\ZG\5324浅灰","J16.5324.A.305.912","J16.5324.A.305",".912","7245","2021-03-03T03:13:08.0000000Z","832091693214F9FB27EBD063734AB9E6CA9A1F3F6997974B216302244CAC94D6","","32"
"2213","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5324浅灰\J16.5324.A.305.913","J16\ZG\5324浅灰\J16.5324.A.305.913","J16","J16\ZG\5324浅灰","J16.5324.A.305.913","J16.5324.A.305",".913","7245","2023-03-10T05:36:14.0000000Z","82DB81677DAD4E42DE5A56A95869EFAD8EC7A7963D6478FDE9B4EBBCF34A26E7","","32"
"2214","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\5324浅灰\J16.5324.A.305.914","J16\ZG\5324浅灰\J16.5324.A.305.914","J16","J16\ZG\5324浅灰","J16.5324.A.305.914","J16.5324.A.305",".914","7245","2021-03-03T03:13:36.0000000Z","BE23B7A52415E264B07F9C355BC018125C48331E2F474732039900B38DD3762F","","32"
"2215","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6100\J16.6100.A.880.941","J16\ZG\6100\J16.6100.A.880.941","J16","J16\ZG\6100","J16.6100.A.880.941","J16.6100.A.880",".941","7245","2021-01-16T03:25:46.0000000Z","D3C4EC348B6DDEE6C8C81F551D24F7B61E1E7CD39EB8462F70E8CF46D1E87B76","","30"
"2216","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6100\J16.6100.A.880.957","J16\ZG\6100\J16.6100.A.880.957","J16","J16\ZG\6100","J16.6100.A.880.957","J16.6100.A.880",".957","7245","2021-01-16T03:26:40.0000000Z","B912C7AA35BEAF26DA4319C4E7D63C7B9F901FADDFA34342A6E24286EAF56DE7","","30"
"2217","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6101\025.901","J16\ZG\6101\025.901","J16","J16\ZG\6101","025.901","025",".901","5445","2024-02-03T08:06:22.0000000Z","9B4B826AFCB695C868A53A1F4B6C33ADA2B36F36EFC07FF1AB3E502D372DE982","","19"
"2218","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6101\030.901-1","J16\ZG\6101\030.901-1","J16","J16\ZG\6101","030.901-1","030",".901-1","5445","2024-05-15T02:07:30.0000000Z","7D97F68E447B18B42DC8DBE6D66D474BEBF6D6ADFFF46F0EC4520E59AECF6BC7","","21"
"2219","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6101\030.905","J16\ZG\6101\030.905","J16","J16\ZG\6101","030.905","030",".905","5445","2024-02-29T01:25:06.0000000Z","B30EEFF004F1D777CECB6DDCBD5574CF502439186F8A0B202CF7E16B89CB329C","","19"
"2220","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6101\035.901","J16\ZG\6101\035.901","J16","J16\ZG\6101","035.901","035",".901","5445","2024-02-03T08:09:50.0000000Z","8950B4ED1314D5928B1974D493A3700669D182131A20ABAC36E47BE6A689DD93","","19"
"2221","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6101\035.903","J16\ZG\6101\035.903","J16","J16\ZG\6101","035.903","035",".903","5445","2024-02-03T08:09:00.0000000Z","2E5ACAA8467BC471FC735ECE6BA2A0AC53FA253202BE8ABF96FF05BE0C0403B4","","19"
"2222","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6101\035.907-1","J16\ZG\6101\035.907-1","J16","J16\ZG\6101","035.907-1","035",".907-1","7245","2024-05-15T03:12:20.0000000Z","0FC7CE8761383C1B61452FFAC226B82DA8D45F8D1970D908805AE3BD9AC256CE","","21"
"2223","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6101\J16.1230.A.000.165","J16\ZG\6101\J16.1230.A.000.165","J16","J16\ZG\6101","J16.1230.A.000.165","J16.1230.A.000",".165","7245","2023-06-14T05:42:54.0000000Z","285078C2500EABC941C335EA087D7AA71EC1B2EED30E9747432478AE9F9F1E37","","30"
"2224","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6101\J16.6101.A.010.901","J16\ZG\6101\J16.6101.A.010.901","J16","J16\ZG\6101","J16.6101.A.010.901","J16.6101.A.010",".901","7245","2021-01-16T05:44:26.0000000Z","3948FB615BB8A246137D2E95EF642CB2A47C082746944BDD2CC9172521CFEEF2","","30"
"2225","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6101\J16.6101.A.010.903","J16\ZG\6101\J16.6101.A.010.903","J16","J16\ZG\6101","J16.6101.A.010.903","J16.6101.A.010",".903","7245","2021-01-16T05:44:54.0000000Z","57D3B53930D868CDAB61ED50638F77755A1A06C1C079FFBA2FC6178E07146237","","30"
"2226","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6101\J16.6101.A.010.905","J16\ZG\6101\J16.6101.A.010.905","J16","J16\ZG\6101","J16.6101.A.010.905","J16.6101.A.010",".905","7245","2021-01-16T05:45:08.0000000Z","CF0F3C5E8198DAB7DD8C560F48945E46CC1835737A8A92D4BA55A7EBE674DE4C","","30"
"2227","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6101\J16.6101.A.025.901","J16\ZG\6101\J16.6101.A.025.901","J16","J16\ZG\6101","J16.6101.A.025.901","J16.6101.A.025",".901","7245","2021-01-16T05:46:38.0000000Z","1982DE4E088AD479058D5A1C646078D02E581F6DC484ABEE30472F1F319C973C","","30"
"2228","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6101\J16.6101.A.025.903","J16\ZG\6101\J16.6101.A.025.903","J16","J16\ZG\6101","J16.6101.A.025.903","J16.6101.A.025",".903","7245","2021-05-31T05:39:04.0000000Z","DADA8291273C8DC9E50168D8F00AF6875CE99325AD0448B82B20A79932D8A663","","30"
"2229","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6101\J16.6101.A.025.905","J16\ZG\6101\J16.6101.A.025.905","J16","J16\ZG\6101","J16.6101.A.025.905","J16.6101.A.025",".905","7245","2021-05-31T05:38:22.0000000Z","397F8C3ACEF0A7669844F0701E1F1E5CC5CA3FB51B73CB0257DABA6C41694EBD","","30"
"2230","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6101\J16.6101.A.030.901","J16\ZG\6101\J16.6101.A.030.901","J16","J16\ZG\6101","J16.6101.A.030.901","J16.6101.A.030",".901","7245","2021-01-16T05:47:26.0000000Z","12338D4E0895D29CFB445F8465B54278C69524AAF6DA69FB7AEEA2101C667770","","30"
"2231","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6101\J16.6101.A.030.901-1","J16\ZG\6101\J16.6101.A.030.901-1","J16","J16\ZG\6101","J16.6101.A.030.901-1","J16.6101.A.030",".901-1","7245","2024-05-15T02:01:14.0000000Z","971232963A4EDEF87C700C14C20A3CA1CEF7A9321DD3CDAFDB44016EADE24E37","","32"
"2232","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6101\J16.6101.A.030.903","J16\ZG\6101\J16.6101.A.030.903","J16","J16\ZG\6101","J16.6101.A.030.903","J16.6101.A.030",".903","7245","2021-01-16T05:47:42.0000000Z","CCFBD065907337136A35CBA92C09A9973CEAF9B1E21CE2ACD7C4F46B74FDB367","","30"
"2233","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6101\J16.6101.A.030.905","J16\ZG\6101\J16.6101.A.030.905","J16","J16\ZG\6101","J16.6101.A.030.905","J16.6101.A.030",".905","7245","2021-01-16T05:47:56.0000000Z","B48495717608B51FC7EEC166D70C83AB716A0935692CBD245427BACE7D98C82B","","30"
"2234","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6101\J16.6101.A.035.901","J16\ZG\6101\J16.6101.A.035.901","J16","J16\ZG\6101","J16.6101.A.035.901","J16.6101.A.035",".901","7245","2021-01-16T05:53:24.0000000Z","CA2EBA77577D1867F1724148933FC9DB708075F2A0CFD2F1B37FA8580C51A463","","30"
"2235","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6101\J16.6101.A.035.903","J16\ZG\6101\J16.6101.A.035.903","J16","J16\ZG\6101","J16.6101.A.035.903","J16.6101.A.035",".903","9045","2022-12-05T05:06:30.0000000Z","037AED588E75BE31B26EB7E0741B101929645A884BE30E218772179525277043","","30"
"2236","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\J16\ZG\6101\J16.6101.A.035.905","J16\ZG\6101\J16.6101.A.035.905","J16","J16\ZG\6101","J16.6101.A.035.905","J16.6101.A.035",".905","7245","2021-01-16T05:53:54.0000000Z","B02FF4156884FAB1D8D88E74B7BE9B32ADD09A425F13E2157BCAB689D7299C35","","30"
