"file_name","file_count","unique_hash_count","same_content_all","sample_paths"
"J11B.6101.B.985.920","2","1","YES","J11B直管\985\J11B.6101.B.985.920 | VJMsg\J11B.6101.B.985.920"
"J11B.6101.B.985.948","2","1","YES","J11B直管\985\J11B.6101.B.985.948 | VJMsg\J11B.6101.B.985.948"
"J11B.6101.B.985.916","2","1","YES","J11B直管\985\J11B.6101.B.985.916 | VJMsg\J11B.6101.B.985.916"
"J11B.6101.B.805.928","2","1","YES","J11B直管\805\J11B.6101.B.805.928 | VJMsg\J11B.6101.B.805.928"
"J11B.6101.B.985.912","2","1","YES","J11B直管\985\J11B.6101.B.985.912 | VJMsg\J11B.6101.B.985.912"
"J11B.6101.B.985.954","2","1","YES","J11B直管\985\J11B.6101.B.985.954 | VJMsg\J11B.6101.B.985.954"
"937","2","2","NO","VJMsg\30 11\30 11.5314\300\937 | VJMsg\30 11\30 11.5314\S30.5314\937"
"97","2","1","YES","J11B直管\J11BS.0740.A\97 | VJMsg\J11BS.7420.A\J11BS.0740.A\97"
"J11B.6101.B.985.964","2","1","YES","J11B直管\985\J11B.6101.B.985.964 | VJMsg\J11B.6101.B.985.964"
"J11B.6101.B.985.956","2","1","YES","J11B直管\985\J11B.6101.B.985.956 | VJMsg\J11B.6101.B.985.956"
"J11B.6101.B.985.962","2","1","YES","J11B直管\985\J11B.6101.B.985.962 | VJMsg\J11B.6101.B.985.962"
"J11B.6126.B.050.910","2","1","YES","J11B直管\J11B.6126.B.050.910 | VJMsg\J11B.6126.B.050.910"
"J11B.7698.B.035.000","2","1","YES","J11B直管\J11B.7698.B.035.000 | VJMsg\J11B.7698.B.035.000"
"959","2","1","YES","VJMsg\J11B钢管\5324.B\030\LV\959 | VJMsg\J11B钢管\5324BQL\5324.B\新建文件夹\5324褐6\959"
"991","2","1","YES","VJMsg\J11B钢管\5324.B\655\655LV\991 | VJMsg\J11B钢管\5324BQL\5324.B\新建文件夹\5324褐6\991"
"940","2","1","YES","VJMsg\J11B钢管\5324.B\220\LV\940 | VJMsg\J11B钢管\5324BQL\5324.B\新建文件夹\5324褐10\940"
"J11BS.0745.A.005.912","2","1","YES","J11B直管\J11BS.0745.A.005.912 | VJMsg\J11BS.0745.A.005.912"
"J11B.0740.B.045.906","2","1","YES","J11B直管\0740\J11B.0740.B.045.906 | VJMsg\J11B.0740.B.045.906"
"J11B.0740.B.045.991","2","1","YES","J11B直管\0740\J11B.0740.B.045.991 | VJMsg\J11B.0740.B.045.991"
"J11BS.0745.A.005.916","2","1","YES","J11B直管\J11BS.0745.A.005.916 | VJMsg\J11BS.0745.A.005.916"
"J11BS.0745.A.005.914","2","1","YES","J11B直管\J11BS.0745.A.005.914 | VJMsg\J11BS.0745.A.005.914"
"J11BS.0745.A.005.915","2","1","YES","J11B直管\J11BS.0745.A.005.915 | VJMsg\J11BS.0745.A.005.915"
"J11B.0745.B.815.941","2","1","YES","J11B直管\J11B.0745.B.815.941 | VJMsg\J11B.0745.B.815.941"
"CB2712288 000 001","2","1","YES","VJMsg\SK\红色\CB2712288 000 001 | VJMsg\SK\黑色\CB2712288 000 001"
"CB2712278 000 001","2","1","YES","VJMsg\SK\红色\CB2712278 000 001 | VJMsg\SK\黑色\CB2712278 000 001"
"J16DX-5720-GZ-0401-1","2","1","YES","VJMsg\制造件\J16DX\1\J16DX-5720-GZ-0401-1 | VJMsg\制造件\J16DX\2\J16DX-5720-GZ-0401-1"
"B620800Z001101","2","2","NO","VJMsg\无人机\B620800Z001101 | VJMsg\无人机\液压油\B620800Z001101"
"B610216Z001101","2","2","NO","VJMsg\无人机\B610216Z001101 | VJMsg\无人机\燃油\B610216Z001101"
"CB2292L78 000 001","2","2","NO","VJMsg\SK\红色\CB2292L78 000 001 | VJMsg\SK\黑色\CB2292L78 000 001"
"555.910","2","2","NO","VJMsg\J11B钢管\QL\5334.B\555.910 | VJMsg\QL30\S30.5334\555.910"
"963","2","1","YES","VJMsg\J11B钢管\5324.B\915\915LV\963 | VJMsg\J11B钢管\5324BQL\5324.B\新建文件夹\5324褐14\963"
"555.913","2","2","NO","VJMsg\QL30\30 11.5334\555.913 | VJMsg\QL30\S30.5334\555.913"
"CB2292L31 000 001","2","2","NO","VJMsg\SK\红色\CB2292L31 000 001 | VJMsg\SK\黑色\CB2292L31 000 001"
"CB221T1LA 000 001","2","2","NO","VJMsg\SK\红色\CB221T1LA 000 001 | VJMsg\SK\黑色\CB221T1LA 000 001"
"J11B.0740.B.845.939","2","1","YES","J11B直管\0740\J11B.0740.B.845.939 | VJMsg\J11B.0740.B.845.939"
"J11B.0740.B.845.947","2","1","YES","J11B直管\0740\J11B.0740.B.845.947 | VJMsg\J11B.0740.B.845.947"
"J11B.0740.B.845.935","2","1","YES","J11B直管\0740\J11B.0740.B.845.935 | VJMsg\J11B.0740.B.845.935"
"30 S30 I.6801.1.835.901","2","1","YES","VJMsg\30 11\GG7601\30 S30 I.6801.1.835.901 | VJMsg\QL30\68016802\30 S30 I.6801.1.835.901"
"335.915","2","2","NO","VJMsg\30 11\30 铝管\LG5314  30浅灰\335.915 | VJMsg\J11B铝管\5314\335.915"
"J11B.0740.B.845.955","2","1","YES","J11B直管\0740\J11B.0740.B.845.955 | VJMsg\J11B.0740.B.845.955"
"J11B.0740.B.845.966","2","1","YES","J11B直管\0740\J11B.0740.B.845.966 | VJMsg\J11B.0740.B.845.966"
"J11B.0740.B.845.978","2","1","YES","J11B直管\0740\J11B.0740.B.845.978 | VJMsg\J11B.0740.B.845.978"
"J11B.0740.B.845.963","2","1","YES","J11B直管\0740\J11B.0740.B.845.963 | VJMsg\J11B.0740.B.845.963"
"J11B.0740.B.845.957","2","1","YES","J11B直管\0740\J11B.0740.B.845.957 | VJMsg\J11B.0740.B.845.957"
"J11B.0740.B.845.959","2","1","YES","J11B直管\0740\J11B.0740.B.845.959 | VJMsg\J11B.0740.B.845.959"
"30 S30 I.6801.1.835.905","2","1","YES","VJMsg\30 11\GG7601\30 S30 I.6801.1.835.905 | VJMsg\QL30\30 S30 I.6801.1.835.905"
"J11B.0740.B.845.904","2","1","YES","J11B直管\0740\J11B.0740.B.845.904 | VJMsg\J11B.0740.B.845.904"
"J11B.0740.B.845.905","2","1","YES","J11B直管\0740\J11B.0740.B.845.905 | VJMsg\J11B.0740.B.845.905"
"J11B.0740.B.845.903","2","1","YES","J11B直管\0740\J11B.0740.B.845.903 | VJMsg\J11B.0740.B.845.903"
"J11B.0740.B.845.901","2","1","YES","J11B直管\0740\J11B.0740.B.845.901 | VJMsg\J11B.0740.B.845.901"
"J11B.0740.B.845.902","2","1","YES","J11B直管\0740\J11B.0740.B.845.902 | VJMsg\J11B.0740.B.845.902"
"J11B.0740.B.845.916","2","1","YES","J11B直管\0740\J11B.0740.B.845.916 | VJMsg\J11B.0740.B.845.916"
"J11B.0740.B.845.934","2","1","YES","J11B直管\0740\J11B.0740.B.845.934 | VJMsg\J11B.0740.B.845.934"
"070.941","2","2","NO","VJMsg\7402.B\7603.B\070.941 | VJMsg\J11B钢管\QL\070.941"
"710 - 快捷方式.lnk","2","2","NO","VJMsg\J11B钢管\5314.B.035\710 - 快捷方式.lnk | VJMsg\J11B钢管\5314.B.035\035\710 - 快捷方式.lnk"
"J11B.0740.B.845.933","2","1","YES","J11B直管\0740\J11B.0740.B.845.933 | VJMsg\J11B.0740.B.845.933"
"937  2","2","1","YES","VJMsg\J11B钢管\5314.B.035\035\937  2 | VJMsg\J11B钢管\5314.B.035\规格绿\8LV\937  2"
"J11BSDX-GZ-41-1-2","2","2","NO","VJMsg\J11BSDX-GZ-41-1-2 | VJMsg\制造件\J11BSDX\J11BSDX-GZ-41-1-2"
"J11BS.7800.A.045.919","2","1","YES","VJMsg\J11BS.7800.A.045.919 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.919"
"J11BS.7800.A.045.917","2","1","YES","VJMsg\J11BS.7800.A.045.917 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.917"
"J11BS.7800.A.045.921","2","1","YES","VJMsg\J11BS.7800.A.045.921 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.921"
"J11BS.7800.A.045.925","2","1","YES","VJMsg\J11BS.7800.A.045.925 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.925"
"J11BS.7800.A.045.923","2","1","YES","VJMsg\J11BS.7800.A.045.923 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.923"
"J11BS.7800.A.045.915","2","1","YES","VJMsg\J11BS.7800.A.045.915 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.915"
"J11BS.7800.A.045.907","2","1","YES","VJMsg\J11BS.7800.A.045.907 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.907"
"J11BS.7800.A.045.905","2","1","YES","VJMsg\J11BS.7800.A.045.905 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.905"
"J11BS.7800.A.045.909","2","1","YES","VJMsg\J11BS.7800.A.045.909 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.909"
"J11BS.7800.A.045.913","2","1","YES","VJMsg\J11BS.7800.A.045.913 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.913"
"J11BS.7800.A.045.911","2","1","YES","VJMsg\J11BS.7800.A.045.911 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.911"
"J11BS.7800.A.045.927","2","1","YES","VJMsg\J11BS.7800.A.045.927 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.927"
"J11BS.7800.A.045.961","2","1","YES","VJMsg\J11BS.7800.A.045.961 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.961"
"J11BS.7800.A.045.959","2","1","YES","VJMsg\J11BS.7800.A.045.959 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.959"
"J11BS.7800.A.045.963","2","1","YES","VJMsg\J11BS.7800.A.045.963 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.963"
"J11BS.7800.A.050.903","2","1","YES","VJMsg\J11BS.7800.A.050.903 | VJMsg\J11B氧气管\J11BS.7800.A.050.903"
"J11BS.7800.A.050.901","2","1","YES","VJMsg\J11BS.7800.A.050.901 | VJMsg\J11B氧气管\J11BS.7800.A.050.901"
"J11BS.7800.A.045.957","2","1","YES","VJMsg\J11BS.7800.A.045.957 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.957"
"J11BS.7800.A.045.933","2","1","YES","VJMsg\J11BS.7800.A.045.933 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.933"
"J11BS.7800.A.045.929","2","1","YES","VJMsg\J11BS.7800.A.045.929 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.929"
"J11BS.7800.A.045.935","2","1","YES","VJMsg\J11BS.7800.A.045.935 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.935"
"J11BS.7800.A.045.941","2","1","YES","VJMsg\J11BS.7800.A.045.941 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.941"
"J11BS.7800.A.045.939","2","1","YES","VJMsg\J11BS.7800.A.045.939 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.939"
"J11BS.7601.A.720.901","2","1","YES","VJMsg\J11BS.7601.A.720.901 | VJMsg\J11B钢管\QL\6201 7601.A\J11BS.7601.A.720.901"
"J11BS.5314.A.010.941","2","1","YES","J11B直管\J11BS.5314  5324\J11BS.5314.A.010.941 | VJMsg\J11BS.5314.A.010.941"
"J11BS.7601.A.720.903","2","1","YES","VJMsg\J11BS.7601.A.720.903 | VJMsg\J11B钢管\QL\6201 7601.A\J11BS.7601.A.720.903"
"J11BS.7601.A.810.000","2","1","YES","VJMsg\J11BS.7601.A.810.000 | VJMsg\J11BS.7420.A\J11BS.7601.A\J11BS.7601.A.810.000"
"J11BS.7601.A.805.000","2","1","YES","VJMsg\J11BS.7601.A.805.000 | VJMsg\J11B铝管\J11BS空调管浅灰粗\J11BS.7601.A.805.000"
"J11BS.7601.A.690.000","2","1","YES","VJMsg\J11BS.7601.A.690.000 | VJMsg\J11BS.7420.A\J11BS.7601.A\J11BS.7601.A.690.000"
"J11BS.7601.A.650.901","2","1","YES","VJMsg\J11BS.7601.A.650.901 | VJMsg\J11BS.7420.A\J11BS.7601.A\J11BS.7601.A.650.901"
"J11BS.7601.A.625.000","2","1","YES","VJMsg\J11BS.7601.A.625.000 | VJMsg\J11BS.7420.A\J11BS.7601.A\J11BS.7601.A.625.000"
"J11BS.7601.A.660.000","2","1","YES","VJMsg\J11BS.7601.A.660.000 | VJMsg\J11BS.7420.A\J11BS.7601.A\J11BS.7601.A.660.000"
"J11BS.7601.A.665.902","2","1","YES","VJMsg\J11BS.7601.A.665.902 | VJMsg\J11BS.7420.A\J11BS.7601.A\J11BS.7601.A.665.902"
"J11BS.7601.A.665.901","2","1","YES","VJMsg\J11BS.7601.A.665.901 | VJMsg\J11BS.7420.A\J11BS.7601.A\J11BS.7601.A.665.901"
"J11BS.7601.A.815.000","2","1","YES","VJMsg\J11BS.7601.A.815.000 | VJMsg\J11B铝管\J11BS空调管浅灰粗\J11BS.7601.A.815.000"
"J11BS.7800.A.005.947","2","1","YES","VJMsg\J11BS.7800.A.005.947 | VJMsg\J11B氧气管\J11BS.7800.A.005.947"
"J11BS.7800.A.005.945","2","1","YES","VJMsg\J11BS.7800.A.005.945 | VJMsg\J11B氧气管\J11BS.7800.A.005.945"
"J11BS.7800.A.005.949","2","1","YES","VJMsg\J11BS.7800.A.005.949 | VJMsg\J11B氧气管\J11BS.7800.A.005.949"
"J11BS.7800.A.045.903","2","1","YES","VJMsg\J11BS.7800.A.045.903 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.903"
"J11BS.7800.A.045.901","2","1","YES","VJMsg\J11BS.7800.A.045.901 | VJMsg\J11B氧气管\J11BS.7800.A.045\J11BS.7800.A.045.901"
"J11BS.7800.A.005.909","2","1","YES","VJMsg\J11BS.7800.A.005.909 | VJMsg\J11B氧气管\J11BS.7800.A.005.909"
"J11BS.7601.A.845.000","2","1","YES","VJMsg\J11BS.7601.A.845.000 | VJMsg\J11BS.7420.A\J11BS.7601.A\J11BS.7601.A.845.000"
"J11BS.7601.A.840.000","2","1","YES","VJMsg\J11BS.7601.A.840.000 | VJMsg\J11BS.7420.A\J11BS.7601.A\J11BS.7601.A.840.000"
"J11BS.7601.A.846.000","2","1","YES","VJMsg\J11BS.7601.A.846.000 | VJMsg\J11BS.7420.A\J11BS.7601.A\J11BS.7601.A.846.000"
"J11BS.7800.A.005.901","2","1","YES","VJMsg\J11BS.7800.A.005.901 | VJMsg\J11B氧气管\J11BS.7800.A.005.901"
"J11BS.7698.A.070.000","2","1","YES","VJMsg\J11BS.7698.A.070.000 | VJMsg\J11B铝管\J11BS空调管浅灰细\J11BS.7698.A.070.000"
"J11BS.7801.A.020.907","2","1","YES","VJMsg\J11BS.7801.A.020.907 | VJMsg\J11B氧气管\QHL\J11BS.7801.A.020.907"
"J11BS.7801.A.020.905","2","1","YES","VJMsg\J11BS.7801.A.020.905 | VJMsg\J11B氧气管\QHL\J11BS.7801.A.020.905"
"J11BS.7801.A.020.911","2","1","YES","VJMsg\J11BS.7801.A.020.911 | VJMsg\J11B氧气管\QHL\J11BS.7801.A.020.911"
"J11BS.7801.A.020.921","2","1","YES","VJMsg\J11BS.7801.A.020.921 | VJMsg\J11B氧气管\QHL\J11BS.7801.A.020.921"
"J11BS.7801.A.020.915","2","1","YES","VJMsg\J11BS.7801.A.020.915 | VJMsg\J11B氧气管\QHL\J11BS.7801.A.020.915"
"J11BS.7801.A.020.903","2","2","NO","VJMsg\J11BS.7801.A.020.903 | VJMsg\J11B氧气管\QHL\J11BS.7801.A.020.903"
"J11BS.7800.A.140.957","2","1","YES","VJMsg\J11BS.7800.A.140.957 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.957"
"J11BS.7800.A.140.955","2","1","YES","VJMsg\J11BS.7800.A.140.955 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.955"
"J11BS.7800.A.140.959","2","1","YES","VJMsg\J11BS.7800.A.140.959 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.959"
"J11BS.7800.A.140.963","2","1","YES","VJMsg\J11BS.7800.A.140.963 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.963"
"J11BS.7800.A.140.961","2","1","YES","VJMsg\J11BS.7800.A.140.961 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.961"
"J11BS.7801.A.020.923","2","1","YES","VJMsg\J11BS.7801.A.020.923 | VJMsg\J11B氧气管\QHL\J11BS.7801.A.020.923"
"J11BSDX-5720-GZ-0336-1-2","2","2","NO","VJMsg\J11BSDX-5720-GZ-0336-1-2 | VJMsg\制造件\J11BSDX\J11BSDX-5720-GZ-0336-1-2"
"J11BSDX-5720-GZ-0068-4","2","2","NO","VJMsg\J11BSDX-5720-GZ-0068-4 | VJMsg\制造件\J11BSDX\J11BSDX-5720-GZ-0068-4"
"J11BSDX-5720-GZ-0336-2-2","2","2","NO","VJMsg\J11BSDX-5720-GZ-0336-2-2 | VJMsg\制造件\J11BSDX\J11BSDX-5720-GZ-0336-2-2"
"J11BSDX-GZ-41-1","2","1","YES","VJMsg\J11BSDX-GZ-41-1 | VJMsg\制造件\J11BSDX\J11BSDX-GZ-41-1"
"J11BSDX-5720-GZ-0373-0101","2","2","NO","VJMsg\J11BSDX-5720-GZ-0373-0101 | VJMsg\制造件\J11BSDX\J11BSDX-5720-GZ-0373-0101"
"J11BSDX-5720-GZ-0068-11","2","2","NO","VJMsg\J11BSDX-5720-GZ-0068-11 | VJMsg\制造件\J11BSDX\J11BSDX-5720-GZ-0068-11"
"J11BS.7810.A.010.933","2","1","YES","VJMsg\J11BS.7810.A.010.933 | VJMsg\J11B氧气管\J11BS.7810.A.010.933"
"J11BS.7810.A.010.903","2","1","YES","VJMsg\J11BS.7810.A.010.903 | VJMsg\J11B氧气管\J11BS.7810.A.010.903"
"J11BS.7810.A.010.941","2","1","YES","VJMsg\J11BS.7810.A.010.941 | VJMsg\J11B氧气管\J11BS.7810.A.010.941"
"J11BSDX-5720-GZ-0054-2","2","1","YES","VJMsg\J11BSDX-5720-GZ-0054-2 | VJMsg\制造件\J11BSDX\J11BSDX-5720-GZ-0054-2"
"J11BS.7810.A.010.943","2","1","YES","VJMsg\J11BS.7810.A.010.943 | VJMsg\J11B氧气管\J11BS.7810.A.010.943"
"J11BS.7800.A.140.917","2","1","YES","VJMsg\J11BS.7800.A.140.917 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.917"
"J11BS.7800.A.140.915","2","1","YES","VJMsg\J11BS.7800.A.140.915 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.915"
"J11BS.7800.A.140.919","2","1","YES","VJMsg\J11BS.7800.A.140.919 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.919"
"J11BS.7800.A.140.923","2","1","YES","VJMsg\J11BS.7800.A.140.923 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.923"
"J11BS.7800.A.140.921","2","1","YES","VJMsg\J11BS.7800.A.140.921 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.921"
"J11BS.7800.A.140.913","2","1","YES","VJMsg\J11BS.7800.A.140.913 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.913"
"J11BS.7800.A.140.903","2","1","YES","VJMsg\J11BS.7800.A.140.903 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.903"
"J11BS.7800.A.140.901","2","1","YES","VJMsg\J11BS.7800.A.140.901 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.901"
"J11BS.7800.A.140.905","2","1","YES","VJMsg\J11BS.7800.A.140.905 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.905"
"J11BS.7800.A.140.911","2","2","NO","VJMsg\J11BS.7800.A.140.911 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.911"
"J11BS.7800.A.140.907","2","1","YES","VJMsg\J11BS.7800.A.140.907 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.907"
"J11BS.7800.A.140.925","2","1","YES","VJMsg\J11BS.7800.A.140.925 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.925"
"J11BS.7800.A.140.947","2","1","YES","VJMsg\J11BS.7800.A.140.947 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.947"
"J11BS.7800.A.140.945","2","1","YES","VJMsg\J11BS.7800.A.140.945 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.945"
"J11BS.7800.A.140.949","2","1","YES","VJMsg\J11BS.7800.A.140.949 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.949"
"J11BS.7800.A.140.953","2","1","YES","VJMsg\J11BS.7800.A.140.953 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.953"
"J11BS.7800.A.140.951","2","1","YES","VJMsg\J11BS.7800.A.140.951 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.951"
"J11BS.7800.A.140.943","2","1","YES","VJMsg\J11BS.7800.A.140.943 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.943"
"J11BS.7800.A.140.929","2","1","YES","VJMsg\J11BS.7800.A.140.929 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.929"
"J11BS.7800.A.140.927","2","1","YES","VJMsg\J11BS.7800.A.140.927 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.927"
"J11BS.7800.A.140.933","2","1","YES","VJMsg\J11BS.7800.A.140.933 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.933"
"J11BS.7800.A.140.941","2","1","YES","VJMsg\J11BS.7800.A.140.941 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.941"
"J11BS.7800.A.140.935","2","1","YES","VJMsg\J11BS.7800.A.140.935 | VJMsg\J11B氧气管\J11BS.7800.A.140\J11BS.7800.A.140.935"
"J11BS.5314.A.010.993","2","1","YES","VJMsg\J11BS.5314.A.010.993 | VJMsg\J11B钢管\5314.B.035\5314.A\010\J11BS.5314.A.010.993"
"J11B.6802.B.905.977","2","1","YES","VJMsg\J11B.6802.B.905.977 | VJMsg\J11B钢管\QL\6802\J11B.6802.B.905.977"
"J11B.6802.B.905.975","2","1","YES","VJMsg\J11B.6802.B.905.975 | VJMsg\J11B钢管\QL\6802\J11B.6802.B.905.975"
"J11B.6802.B.905.978","2","1","YES","VJMsg\J11B.6802.B.905.978 | VJMsg\J11B钢管\QL\6802\J11B.6802.B.905.978"
"J16.0740.A.295.973","2","2","NO","J16\J16.0740.A.295.973 | J16\ZG\0740蓝\J16.0740.A.295.973"
"J11B.6802.B.905.979","2","1","YES","VJMsg\J11B.6802.B.905.979 | VJMsg\J11B钢管\QL\6802\J11B.6802.B.905.979"
"J11B.6802.B.905.973","2","1","YES","VJMsg\J11B.6802.B.905.973 | VJMsg\J11B钢管\QL\6802\J11B.6802.B.905.973"
"J11B.6802.B.905.949","2","1","YES","VJMsg\J11B.6802.B.905.949 | VJMsg\J11B钢管\QL\6802\J11B.6802.B.905.949"
"J11B.6802.B.905.948","2","1","YES","VJMsg\J11B.6802.B.905.948 | VJMsg\J11B钢管\QL\6802\J11B.6802.B.905.948"
"J11B.6802.B.905.959","2","1","YES","VJMsg\J11B.6802.B.905.959 | VJMsg\J11B钢管\QL\6802\J11B.6802.B.905.959"
"J11B.6802.B.905.972","2","1","YES","VJMsg\J11B.6802.B.905.972 | VJMsg\J11B钢管\QL\6802\J11B.6802.B.905.972"
"J11B.6802.B.905.961","2","1","YES","VJMsg\J11B.6802.B.905.961 | VJMsg\J11B钢管\QL\6802\J11B.6802.B.905.961"
"J16.0740.A.295.955","2","1","YES","J16\J16.0740.A.295.955 | J16\0740\J16.0740.A.295.955"
"J16.0740.A.295.939","2","1","YES","J16\J16.0740.A.295.939 | J16\ZG\0740蓝\J16.0740.A.295.939"
"J16.0740.A.295.941","2","1","YES","J16\J16.0740.A.295.941 | J16\ZG\0740蓝\1\J16.0740.A.295.941"
"J16.0740.A.295.938","2","1","YES","J16\J16.0740.A.295.938 | J16\ZG\0740蓝\J16.0740.A.295.938"
"J16.0740.A.295.935","2","1","YES","J16\J16.0740.A.295.935 | J16\ZG\0740蓝\CHANG\J16.0740.A.295.935"
"J16.0740.A.295.937","2","1","YES","J16\J16.0740.A.295.937 | J16\ZG\0740蓝\CHANG\J16.0740.A.295.937"
"J16.0740.A.295.943","2","1","YES","J16\J16.0740.A.295.943 | J16\ZG\0740蓝\J16.0740.A.295.943"
"J16.0740.A.295.947","2","1","YES","J16\J16.0740.A.295.947 | J16\ZG\0740蓝\7\J16.0740.A.295.947"
"J16.0740.A.295.948","2","1","YES","J16\J16.0740.A.295.948 | J16\QL\全蓝\0740\J16.0740.A.295.948"
"J16.0740.A.295.946","2","1","YES","J16\J16.0740.A.295.946 | J16\ZG\0740蓝\J16.0740.A.295.946"
"J16.0740.A.295.944","2","1","YES","J16\J16.0740.A.295.944 | J16\ZG\0740蓝\J16.0740.A.295.944"
"J16.0740.A.295.945","2","1","YES","J16\J16.0740.A.295.945 | J16\ZG\0740蓝\J16.0740.A.295.945"
"J11B.6700.B.805.995","2","1","YES","VJMsg\J11B.6700.B.805.995 | VJMsg\J11B氧气管\805\J11B.6700.B.805.995"
"J11B.6700.B.805.965","2","1","YES","VJMsg\J11B.6700.B.805.965 | VJMsg\J11B氧气管\805\J11B.6700.B.805.965"
"J11B.6700.B.810.907","2","1","YES","VJMsg\J11B.6700.B.810.907 | VJMsg\J11B氧气管\J11B.6700.B.810.907"
"J11B.6800.B.040.000","2","2","NO","VJMsg\J11B.6800.B.040.000 | VJMsg\钛合金\J11B\J11B.6800.B.040.000"
"J11B.6700.B.810.915","2","1","YES","VJMsg\J11B.6700.B.810.915 | VJMsg\J11B氧气管\J11B.6700.B.810.915"
"J11B.6700.B.805.963","2","1","YES","VJMsg\J11B.6700.B.805.963 | VJMsg\J11B氧气管\805\J11B.6700.B.805.963"
"J11B.6700.B.805.921","2","1","YES","VJMsg\J11B.6700.B.805.921 | VJMsg\J11B氧气管\805\J11B.6700.B.805.921"
"J11B.6700.B.805.916","2","1","YES","VJMsg\J11B.6700.B.805.916 | VJMsg\J11B氧气管\805\J11B.6700.B.805.916"
"J11B.6700.B.805.922","2","1","YES","VJMsg\J11B.6700.B.805.922 | VJMsg\J11B氧气管\805\J11B.6700.B.805.922"
"J11B.6700.B.805.957","2","1","YES","VJMsg\J11B.6700.B.805.957 | VJMsg\J11B氧气管\805\J11B.6700.B.805.957"
"J11B.6700.B.805.951","2","1","YES","VJMsg\J11B.6700.B.805.951 | VJMsg\J11B氧气管\805\J11B.6700.B.805.951"
"J11B.6801.B.000.057","2","2","NO","VJMsg\J11B.6801.B.000.057 | VJMsg\J11B钢管\QL\6801 7410\J11B.6801.B.000.057"
