"sha256","dup_count","action","keep_path","keep_rel_path","file_path","rel_path","top_dir","file_name","size","keep_score","reason_flags"
"68F5972739246719422935E3FC37A979B0DC5A017D59F8BD5AC17E3E2E04BC8E","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.921","VJMsg\30 11.7801.K.815.921","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.921","VJMsg\30 11.7801.K.815.921","VJMsg","30 11.7801.K.815.921","9045","26",""
"68F5972739246719422935E3FC37A979B0DC5A017D59F8BD5AC17E3E2E04BC8E","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.921","VJMsg\30 11.7801.K.815.921","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30氧气管\815\30 11.7801.K.815.921","VJMsg\30 11\30氧气管\815\30 11.7801.K.815.921","VJMsg","30 11.7801.K.815.921","9045","42",""
"68F5972739246719422935E3FC37A979B0DC5A017D59F8BD5AC17E3E2E04BC8E","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.921","VJMsg\30 11.7801.K.815.921","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.921","VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.921","VJMsg","30 11.7801.K.815.921","9045","47",""
"21696A23D133E4806538C7FB4DD391760D33D6F0A07A50C02907902D2BC52F5E","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.922","VJMsg\30 11.7801.K.815.922","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.922","VJMsg\30 11.7801.K.815.922","VJMsg","30 11.7801.K.815.922","9045","26",""
"21696A23D133E4806538C7FB4DD391760D33D6F0A07A50C02907902D2BC52F5E","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.922","VJMsg\30 11.7801.K.815.922","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30氧气管\815\30 11.7801.K.815.922","VJMsg\30 11\30氧气管\815\30 11.7801.K.815.922","VJMsg","30 11.7801.K.815.922","9045","42",""
"21696A23D133E4806538C7FB4DD391760D33D6F0A07A50C02907902D2BC52F5E","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.922","VJMsg\30 11.7801.K.815.922","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.922","VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.922","VJMsg","30 11.7801.K.815.922","9045","47",""
"FAAE75BFD1DD8DDF50F76FA3E620237428DF5E454FE897F8618825E9AC841B0B","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.923","VJMsg\30 11.7801.K.815.923","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.923","VJMsg\30 11.7801.K.815.923","VJMsg","30 11.7801.K.815.923","9045","26",""
"FAAE75BFD1DD8DDF50F76FA3E620237428DF5E454FE897F8618825E9AC841B0B","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.923","VJMsg\30 11.7801.K.815.923","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30氧气管\815\30 11.7801.K.815.923","VJMsg\30 11\30氧气管\815\30 11.7801.K.815.923","VJMsg","30 11.7801.K.815.923","9045","42",""
"FAAE75BFD1DD8DDF50F76FA3E620237428DF5E454FE897F8618825E9AC841B0B","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.923","VJMsg\30 11.7801.K.815.923","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.923","VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.923","VJMsg","30 11.7801.K.815.923","9045","47",""
"0F3472E9A3C1980BED448807453E979A439A3E3BD9CD85F9172C6E417F937B0E","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.924","VJMsg\30 11.7801.K.815.924","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.924","VJMsg\30 11.7801.K.815.924","VJMsg","30 11.7801.K.815.924","9045","26",""
"0F3472E9A3C1980BED448807453E979A439A3E3BD9CD85F9172C6E417F937B0E","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.924","VJMsg\30 11.7801.K.815.924","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30氧气管\815\30 11.7801.K.815.924","VJMsg\30 11\30氧气管\815\30 11.7801.K.815.924","VJMsg","30 11.7801.K.815.924","9045","42",""
"0F3472E9A3C1980BED448807453E979A439A3E3BD9CD85F9172C6E417F937B0E","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.924","VJMsg\30 11.7801.K.815.924","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.924","VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.924","VJMsg","30 11.7801.K.815.924","9045","47",""
"0FE3671374446508653DDFAC8DB44333D03A6AA6AD29A39E1273AF6DAB242B2E","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.926","VJMsg\30 11.7801.K.815.926","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.926","VJMsg\30 11.7801.K.815.926","VJMsg","30 11.7801.K.815.926","9045","26",""
"0FE3671374446508653DDFAC8DB44333D03A6AA6AD29A39E1273AF6DAB242B2E","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.926","VJMsg\30 11.7801.K.815.926","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30氧气管\815\30 11.7801.K.815.926","VJMsg\30 11\30氧气管\815\30 11.7801.K.815.926","VJMsg","30 11.7801.K.815.926","9045","42",""
"0FE3671374446508653DDFAC8DB44333D03A6AA6AD29A39E1273AF6DAB242B2E","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.926","VJMsg\30 11.7801.K.815.926","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.926","VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.926","VJMsg","30 11.7801.K.815.926","9045","47",""
"BEE19C4B581F13D783E70F14C622A2B58990E354877FFA72329034CB16679550","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.931","VJMsg\30 11.7801.K.815.931","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.931","VJMsg\30 11.7801.K.815.931","VJMsg","30 11.7801.K.815.931","9045","26",""
"BEE19C4B581F13D783E70F14C622A2B58990E354877FFA72329034CB16679550","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.931","VJMsg\30 11.7801.K.815.931","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30氧气管\815\30 11.7801.K.815.931","VJMsg\30 11\30氧气管\815\30 11.7801.K.815.931","VJMsg","30 11.7801.K.815.931","9045","42",""
"BEE19C4B581F13D783E70F14C622A2B58990E354877FFA72329034CB16679550","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.931","VJMsg\30 11.7801.K.815.931","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.931","VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.931","VJMsg","30 11.7801.K.815.931","9045","47",""
"6B2F692D86C4558014A12116A2434134C0B864B49AAEC1993AEBFA0D4AEC8AEF","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.932","VJMsg\30 11.7801.K.815.932","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.932","VJMsg\30 11.7801.K.815.932","VJMsg","30 11.7801.K.815.932","9045","26",""
"6B2F692D86C4558014A12116A2434134C0B864B49AAEC1993AEBFA0D4AEC8AEF","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.932","VJMsg\30 11.7801.K.815.932","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30氧气管\815\30 11.7801.K.815.932","VJMsg\30 11\30氧气管\815\30 11.7801.K.815.932","VJMsg","30 11.7801.K.815.932","9045","42",""
"6B2F692D86C4558014A12116A2434134C0B864B49AAEC1993AEBFA0D4AEC8AEF","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.932","VJMsg\30 11.7801.K.815.932","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.932","VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.932","VJMsg","30 11.7801.K.815.932","9045","47",""
"B2925E9AE8E822A65A07DA575194B959FB5548E56381562956151C710A484DBE","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.933","VJMsg\30 11.7801.K.815.933","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.933","VJMsg\30 11.7801.K.815.933","VJMsg","30 11.7801.K.815.933","9045","26",""
"B2925E9AE8E822A65A07DA575194B959FB5548E56381562956151C710A484DBE","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.933","VJMsg\30 11.7801.K.815.933","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30氧气管\815\30 11.7801.K.815.933","VJMsg\30 11\30氧气管\815\30 11.7801.K.815.933","VJMsg","30 11.7801.K.815.933","9045","42",""
"B2925E9AE8E822A65A07DA575194B959FB5548E56381562956151C710A484DBE","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.933","VJMsg\30 11.7801.K.815.933","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.933","VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.933","VJMsg","30 11.7801.K.815.933","9045","47",""
"7D4681FACB90E27951CAF4DCB8C92C81A6C13D79FA9D09BBBBB6B05C6D4E3922","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.934","VJMsg\30 11.7801.K.815.934","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.934","VJMsg\30 11.7801.K.815.934","VJMsg","30 11.7801.K.815.934","9045","26",""
"7D4681FACB90E27951CAF4DCB8C92C81A6C13D79FA9D09BBBBB6B05C6D4E3922","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.934","VJMsg\30 11.7801.K.815.934","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30氧气管\815\30 11.7801.K.815.934","VJMsg\30 11\30氧气管\815\30 11.7801.K.815.934","VJMsg","30 11.7801.K.815.934","9045","42",""
"7D4681FACB90E27951CAF4DCB8C92C81A6C13D79FA9D09BBBBB6B05C6D4E3922","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.934","VJMsg\30 11.7801.K.815.934","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.934","VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.934","VJMsg","30 11.7801.K.815.934","9045","47",""
"23001F18BCCAB5072A0C54A8FB431AAAD684BB2A8378029C781AC9D8B9526BCC","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.935","VJMsg\30 11.7801.K.815.935","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.935","VJMsg\30 11.7801.K.815.935","VJMsg","30 11.7801.K.815.935","9045","26",""
"23001F18BCCAB5072A0C54A8FB431AAAD684BB2A8378029C781AC9D8B9526BCC","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.935","VJMsg\30 11.7801.K.815.935","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30氧气管\815\30 11.7801.K.815.935","VJMsg\30 11\30氧气管\815\30 11.7801.K.815.935","VJMsg","30 11.7801.K.815.935","9045","42",""
"23001F18BCCAB5072A0C54A8FB431AAAD684BB2A8378029C781AC9D8B9526BCC","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.935","VJMsg\30 11.7801.K.815.935","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.935","VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.935","VJMsg","30 11.7801.K.815.935","9045","47",""
"2CEA1B3F00962C9640F40FD78AE90EA9198B31945373682F7A40AE9B2DCEDC3D","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.936","VJMsg\30 11.7801.K.815.936","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.936","VJMsg\30 11.7801.K.815.936","VJMsg","30 11.7801.K.815.936","9045","26",""
"2CEA1B3F00962C9640F40FD78AE90EA9198B31945373682F7A40AE9B2DCEDC3D","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.936","VJMsg\30 11.7801.K.815.936","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30氧气管\815\30 11.7801.K.815.936","VJMsg\30 11\30氧气管\815\30 11.7801.K.815.936","VJMsg","30 11.7801.K.815.936","9045","42",""
"2CEA1B3F00962C9640F40FD78AE90EA9198B31945373682F7A40AE9B2DCEDC3D","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.936","VJMsg\30 11.7801.K.815.936","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.936","VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.936","VJMsg","30 11.7801.K.815.936","9045","47",""
"8A706D7DD93C3BE18FA6ED9AF5F6B594418798C07E739ECFA37498802E3050E1","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.937","VJMsg\30 11.7801.K.815.937","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.937","VJMsg\30 11.7801.K.815.937","VJMsg","30 11.7801.K.815.937","9045","26",""
"8A706D7DD93C3BE18FA6ED9AF5F6B594418798C07E739ECFA37498802E3050E1","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.937","VJMsg\30 11.7801.K.815.937","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30氧气管\815\30 11.7801.K.815.937","VJMsg\30 11\30氧气管\815\30 11.7801.K.815.937","VJMsg","30 11.7801.K.815.937","9045","42",""
"8A706D7DD93C3BE18FA6ED9AF5F6B594418798C07E739ECFA37498802E3050E1","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.937","VJMsg\30 11.7801.K.815.937","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.937","VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.937","VJMsg","30 11.7801.K.815.937","9045","47",""
"38D774680C1C25C3AA5306EB0F4A2F5F9333D377603838F2F4EA0C9705AB26B9","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.938","VJMsg\30 11.7801.K.815.938","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.938","VJMsg\30 11.7801.K.815.938","VJMsg","30 11.7801.K.815.938","9045","26",""
"38D774680C1C25C3AA5306EB0F4A2F5F9333D377603838F2F4EA0C9705AB26B9","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.938","VJMsg\30 11.7801.K.815.938","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30氧气管\815\30 11.7801.K.815.938","VJMsg\30 11\30氧气管\815\30 11.7801.K.815.938","VJMsg","30 11.7801.K.815.938","9045","42",""
"38D774680C1C25C3AA5306EB0F4A2F5F9333D377603838F2F4EA0C9705AB26B9","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.938","VJMsg\30 11.7801.K.815.938","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.938","VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.938","VJMsg","30 11.7801.K.815.938","9045","47",""
"7C75E0937BACE778CC8584549EC61B704E0DA594A414F091D12D6F18DCB630C8","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.939","VJMsg\30 11.7801.K.815.939","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.939","VJMsg\30 11.7801.K.815.939","VJMsg","30 11.7801.K.815.939","9045","26",""
"7C75E0937BACE778CC8584549EC61B704E0DA594A414F091D12D6F18DCB630C8","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.939","VJMsg\30 11.7801.K.815.939","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30氧气管\815\30 11.7801.K.815.939","VJMsg\30 11\30氧气管\815\30 11.7801.K.815.939","VJMsg","30 11.7801.K.815.939","9045","42",""
"7C75E0937BACE778CC8584549EC61B704E0DA594A414F091D12D6F18DCB630C8","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.939","VJMsg\30 11.7801.K.815.939","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.939","VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.939","VJMsg","30 11.7801.K.815.939","9045","47",""
"A3D6CAED411316DED421ECB7A7E1E013928309377671418D1168B2F95E6C5429","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.940","VJMsg\30 11.7801.K.815.940","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.940","VJMsg\30 11.7801.K.815.940","VJMsg","30 11.7801.K.815.940","9045","26",""
"A3D6CAED411316DED421ECB7A7E1E013928309377671418D1168B2F95E6C5429","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.940","VJMsg\30 11.7801.K.815.940","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30氧气管\815\30 11.7801.K.815.940","VJMsg\30 11\30氧气管\815\30 11.7801.K.815.940","VJMsg","30 11.7801.K.815.940","9045","42",""
"A3D6CAED411316DED421ECB7A7E1E013928309377671418D1168B2F95E6C5429","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.940","VJMsg\30 11.7801.K.815.940","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.940","VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.940","VJMsg","30 11.7801.K.815.940","9045","47",""
"843BECEBC23956B4A4DC2DDDDBD333C26D0A45373A2486B087F07BB7832761F6","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.941","VJMsg\30 11.7801.K.815.941","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.941","VJMsg\30 11.7801.K.815.941","VJMsg","30 11.7801.K.815.941","9045","26",""
"843BECEBC23956B4A4DC2DDDDBD333C26D0A45373A2486B087F07BB7832761F6","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.941","VJMsg\30 11.7801.K.815.941","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30氧气管\815\30 11.7801.K.815.941","VJMsg\30 11\30氧气管\815\30 11.7801.K.815.941","VJMsg","30 11.7801.K.815.941","9045","42",""
"843BECEBC23956B4A4DC2DDDDBD333C26D0A45373A2486B087F07BB7832761F6","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.941","VJMsg\30 11.7801.K.815.941","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.941","VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.941","VJMsg","30 11.7801.K.815.941","9045","47",""
"36647BEAC8161C0EA923D38AA1D05C622C62617A8C0C9968976147FD644E1E86","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.942","VJMsg\30 11.7801.K.815.942","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.942","VJMsg\30 11.7801.K.815.942","VJMsg","30 11.7801.K.815.942","9045","26",""
"36647BEAC8161C0EA923D38AA1D05C622C62617A8C0C9968976147FD644E1E86","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.942","VJMsg\30 11.7801.K.815.942","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30氧气管\815\30 11.7801.K.815.942","VJMsg\30 11\30氧气管\815\30 11.7801.K.815.942","VJMsg","30 11.7801.K.815.942","9045","42",""
"36647BEAC8161C0EA923D38AA1D05C622C62617A8C0C9968976147FD644E1E86","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.942","VJMsg\30 11.7801.K.815.942","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.942","VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.942","VJMsg","30 11.7801.K.815.942","9045","47",""
"FAD477EEDACFA7D5B1C43E84DA0097D68718865C51D25AA3DBB32FBFD55E4C7A","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.943","VJMsg\30 11.7801.K.815.943","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.943","VJMsg\30 11.7801.K.815.943","VJMsg","30 11.7801.K.815.943","9045","26",""
"FAD477EEDACFA7D5B1C43E84DA0097D68718865C51D25AA3DBB32FBFD55E4C7A","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.943","VJMsg\30 11.7801.K.815.943","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30氧气管\815\30 11.7801.K.815.943","VJMsg\30 11\30氧气管\815\30 11.7801.K.815.943","VJMsg","30 11.7801.K.815.943","9045","42",""
"FAD477EEDACFA7D5B1C43E84DA0097D68718865C51D25AA3DBB32FBFD55E4C7A","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.943","VJMsg\30 11.7801.K.815.943","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.943","VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.943","VJMsg","30 11.7801.K.815.943","9045","47",""
"BDB4EE6D3B25AEA21FBDE6FD4BF39BE7851E3B114A9FF87C3876B645F580C352","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.944","VJMsg\30 11.7801.K.815.944","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.944","VJMsg\30 11.7801.K.815.944","VJMsg","30 11.7801.K.815.944","9045","26",""
"BDB4EE6D3B25AEA21FBDE6FD4BF39BE7851E3B114A9FF87C3876B645F580C352","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.944","VJMsg\30 11.7801.K.815.944","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30氧气管\815\30 11.7801.K.815.944","VJMsg\30 11\30氧气管\815\30 11.7801.K.815.944","VJMsg","30 11.7801.K.815.944","9045","42",""
"BDB4EE6D3B25AEA21FBDE6FD4BF39BE7851E3B114A9FF87C3876B645F580C352","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.944","VJMsg\30 11.7801.K.815.944","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.944","VJMsg\30 11\30 11.7801\815\30 11.7801.K.815.944","VJMsg","30 11.7801.K.815.944","9045","47",""
"1228D216734FBD4285308A28BC1A31BD395A34802A30B05722D8A9514ECD951E","3","KEEP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.947","VJMsg\30 11.7801.K.815.947","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.947","VJMsg\30 11.7801.K.815.947","VJMsg","30 11.7801.K.815.947","9045","26",""
"1228D216734FBD4285308A28BC1A31BD395A34802A30B05722D8A9514ECD951E","3","ARCHIVE_DUP","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11.7801.K.815.947","VJMsg\30 11.7801.K.815.947","D:\TGY\vibecoding\delivery_offline\打码机管子汇总\VJMsg\30 11\30氧气管\815\30 11.7801.K.815.947","VJMsg\30 11\30氧气管\815\30 11.7801.K.815.947","VJMsg","30 11.7801.K.815.947","9045","42",""
